id,iwm94,hischshr1520m,hischshr1520f,lpop1994,sexr,lareapre
2375,NA,0.151999995,0.128440365,NA,1.092901826,10.03438377
2376,NA,0.061728396,0.020242915,NA,0.926416457,10.25305271
2377,-0.269964099,0.176932126,0.192837462,10.14862728,1.028046727,13.59637737
2378,-0.26238054,0.130769238,0.167785242,7.139660358,1.011955619,10.83328629
2379,-0.512648821,0.135593221,0.189781025,7.264729977,1.042023301,NA
2380,-0.322404385,0.125,0.195652172,7.08590126,0.935840726,10.79347515
2381,NA,0.093023255,0.030864198,NA,1.029923439,10.05082893
2382,-0.459287524,0.208080813,0.228215769,7.450660706,1.56410253,10.58124161
2383,-0.286830366,0.241228074,0.274809152,7.568379402,1.227474928,10.68097591
2384,NA,0.119047619,0.075581394,NA,1.101551533,10.73160267
2385,-0.515451193,0.117647059,0.08387097,7.441320419,0.883737504,10.80723953
2386,-0.54320991,0.158823535,0.214285716,7.464509964,1.265346527,11.11401367
2387,-0.533156455,0.155844152,0.260869563,6.688354492,1.023460388,10.12838936
2388,NA,0.136842102,0.090909094,NA,0.957773507,10.62902927
2389,-0.512344182,0.2074074,0.257703096,8.423542023,0.993375719,11.84929752
2390,NA,0.144385025,0.114285715,NA,1.046221137,10.83881569
2391,-0.28211382,0.088,0.097560972,7.184628963,0.980299473,11.02857971
2392,-0.460513502,0.230666667,0.272727281,8.2474823,1.161936283,11.24327946
2393,-0.408410013,0.229589537,0.312030077,9.333796501,1.385351658,12.5575285
2394,-0.498542279,0.171171173,0.181818187,6.997595787,1.161947846,10.86494255
2395,-0.578336537,0.238848925,0.30067569,7.827240944,1.448402286,11.11773205
2396,NA,0.150579154,0.146341458,NA,1.114260793,9.746249199
2397,NA,0.266304344,0.214285716,NA,1.429149747,10.43924999
2398,-0.229361713,0.147150263,0.201617256,9.938420296,1.014021873,13.24692154
2399,-0.317632854,0.102857143,0.119496852,7.488852978,1.027195454,10.79816628
2400,-0.516576707,0.187755108,0.244094491,7.280008316,1.302068949,10.635952
2401,-0.498605341,0.116279073,0.210526317,7.398786068,1.085020185,10.65577602
2402,-0.391080618,0.155279502,0.229050279,7.829232693,1.014570236,11.28476906
2403,-0.46620208,0.111111112,0.232558146,7.336285591,0.938953459,11.08038712
2404,-0.280605048,0.303373963,0.315193743,10.09749031,1.102071166,13.57776833
2405,-0.502244711,0.179487184,0.224489793,7.558516979,0.938098729,11.35045338
2406,-0.38540411,0.164556965,0.232558146,7.494430065,0.937080562,11.52448845
2407,-0.398861647,0.15625,0.212903231,7.796469212,1.038293242,11.35182953
2408,NA,0.118421055,0.189189196,NA,0.990267634,11.02974701
2409,-0.589003801,0.335384607,0.2578125,7.588829994,1.135682821,10.91746712
2410,-0.295003325,0.234262124,0.224191859,9.027018547,1.018246889,12.2969141
2411,-0.600775182,0.355072469,0.406593412,6.738152504,1.277258515,10.32754517
2412,NA,0.129411772,0.269230783,NA,0.988207519,10.57671261
2413,-0.519796073,0.289752662,0.336734682,8.228977203,1.00725472,11.77159786
2414,-0.548240662,0.17741935,0.202020198,6.81454277,1.097959161,10.81985855
2415,-0.412066758,0.135135129,0.171717167,7.442492485,0.984168887,11.20326996
2416,-0.453965366,0.092307694,0.185185179,7.030857563,0.991999984,10.68476009
2417,-0.45501098,0.092857145,0.074829929,7.259116173,1.027134895,10.91614246
2418,NA,0.149068326,0.210526317,NA,1.038273573,11.04841042
2419,-0.281952769,0.154696137,0.227326259,8.949105263,1.071299195,12.29481602
2420,NA,0.075949363,0.028000001,NA,1.183882833,9.669219971
2421,-0.098730624,0.181015447,0.164265126,6.70686245,1.181010246,11.3256073
2422,-0.04172942,0.190047652,0.104954712,8.775549889,1.108127117,12.35997295
2423,NA,0.03164557,0.024221454,NA,1.065217376,9.907479286
2424,-0.177070066,0.055555556,0.013274336,7.163946629,1.097789645,10.50072956
2425,-0.206426501,0.132250577,0.062222224,7.325149059,1.139110565,10.79743004
2426,-0.26855123,0.144200623,0.050209206,6.946013927,1.247712374,9.305195808
2427,-0.048596114,0.076672107,0.032608695,7.02997303,1.168042302,9.76192379
2428,-0.489019006,0.072100312,0.032640949,6.816735744,1.079705715,10.19219398
2429,NA,0.068750001,0.006410256,NA,1.025432348,10.09901333
2430,-0.347128659,0.222170681,0.10745234,8.22362709,1.194324493,11.65878201
2431,-0.54866308,0.186475411,0.055155877,6.904750824,1.130625248,8.783395767
2432,-0.021582723,0.160256416,0.049523808,6.831953526,1.19283998,10.1047945
2433,-0.026869148,0.197014928,0.110047847,6.933423042,1.74373877,10.39803123
2434,NA,0.092920355,0.014705882,NA,1.072379351,10.19936085
2435,NA,0.123595506,0.044067796,NA,1.242261887,10.78186893
2436,NA,0.086393088,0.025839793,NA,1.170574665,10.50402546
2437,-0.262699246,0.166048616,0.094743274,8.715388298,1.234511971,12.56691647
2438,0.234407604,0.184423581,0.094204344,9.925689697,1.137951612,12.87428665
2439,-0.10951528,0.174211249,0.047393367,7.880804539,1.172314405,10.75470638
2440,-0.476089299,0.107505068,0.023923445,7.084226608,1.239399314,10.80370998
2441,0.044878066,0.121416524,0.004716981,7.142827511,1.203837991,10.36753559
2442,-0.076923072,0.136563882,0.026086956,6.731018066,1.072946191,10.28260899
2443,-0.097701162,0.065934069,0.044303797,6.901737213,1.07970345,10.11577225
2444,-0.008375198,0.10546875,0.023622047,6.552507877,1.139583349,10.700634
2445,-0.086288422,0.072499998,0.020408163,6.931471825,1.18775332,10.63453293
2446,-0.28594768,0.192307696,0.082539685,6.59441328,1.128415346,9.993328094
2447,-0.141601235,0.262761027,0.250197321,8.31776619,1.172967196,12.09468842
2448,0.135245919,0.103535354,0.049250536,8.018296242,0.967704058,11.41447449
2449,-0.341786116,0.07692308,0.006329114,6.937314034,0.945098042,10.51556015
2450,0.069548875,0.131868139,0.018518519,7.095893383,0.848561764,10.93869877
2451,-0.362068981,0.065420561,0.015075377,7.438971519,0.855862558,11.21023846
2452,-0.306635052,0.195999995,0.219917014,7.833600044,0.991532624,12.003932
2453,-0.464032412,0.351464421,0.272321433,7.044905186,1.012345672,10.94843578
2454,-0.310000002,0.16908212,0.184615389,7.405495644,0.999351084,11.40012646
2455,-0.532718897,0.24742268,0.188811183,7.078341484,1,10.98048496
2456,0.009442866,0.212765962,0.185430467,7.056175232,1.002830148,11.19825554
2457,-0.539617479,0.132530123,0.12328767,6.709304333,1.004436612,10.99976349
2458,-0.282463193,0.181294963,0.24543947,8.665267944,1.043016315,12.7112627
2459,NA,0.256410271,0.194029853,NA,1.03666997,11.13866806
2460,-0.333928555,0.153645828,0.157534242,7.820439339,0.990077972,12.09026337
2461,-0.106015474,0.097560972,0.04040404,7.529406548,0.954272866,11.38453484
2462,-0.147425324,0.139208168,0.097067744,8.423321724,0.967364311,12.19989872
2463,NA,0.062176164,0.01171875,NA,0.944186032,10.98138714
2464,-0.394980192,0.186868683,0.160919547,7.450079441,1.016551733,11.04346561
2465,-0.368298382,0.107344635,0.090000004,7.25488472,0.893538892,10.96077442
2466,-0.545541704,0.177215189,0.142857149,7.041411877,0.911944211,11.10578442
2467,-0.322925687,0.205128208,0.189236104,8.229777336,1.091213226,11.92168522
2468,NA,0.054945055,0.016260162,NA,0.955321968,9.873955727
2469,-0.138324857,0.315315306,0.32110092,6.761572838,1.097109795,10.46993732
2470,-0.332214773,0.326436788,0.228329808,8.000349045,1.055963874,11.80836773
2471,NA,0.175182477,0.102189779,NA,1.076591134,11.04584599
2472,-0.519920349,0.197183102,0.11023622,6.97728157,1.041512966,11.00279999
2473,-0.503506303,0.17289719,0.046632126,7.385850906,1.066931725,10.9759779
2474,-0.291384339,0.238095239,0.226890758,8.4755373,0.983375967,12.33180141
2475,-0.501718223,0.075000003,0.070967741,6.862757683,0.978365362,10.69194508
2476,-0.33690986,0.302469134,0.192307696,6.933423042,1.199367046,10.5128727
2477,-0.237577647,0.213740453,0.25333333,7.265429497,1.066905618,10.97527695
2478,0.11804682,0.196654841,0.203914434,10.32246113,0.96684444,13.79009628
2479,-0.422655284,0.20542635,0.22012578,7.51860714,1.339805841,11.63600159
2480,-0.450901806,0.127659574,0.068965517,7.409136295,0.959169984,11.081604
2481,-0.08310993,0.1237721,0.04920914,7.81156826,1.059177876,11.74817181
2482,-0.201989293,0.092024542,0.056249999,7.294377327,0.989930272,11.10978794
2483,-0.015347332,0.149068326,0.03164557,7.194437027,1.007955432,10.48927212
2484,-0.278650373,0.156756759,0.159090906,7.526717663,0.921682835,11.09381294
2485,-0.098611102,0.11585366,0.196850389,7.340187073,1.056438804,11.25093746
2486,-0.008751005,0.10204082,0.022222223,7.215240002,1.102587819,11.25336456
2487,-0.054207116,0.228915662,0.182608694,7.210818291,0.875862062,11.45746517
2488,-0.202592403,0.156565651,0.220095694,7.717351437,0.983870983,11.59942436
2489,-0.344142258,0.180851057,0.210526317,6.948897362,1.080738187,10.98014355
2490,-0.08041957,0.238938048,0.101851851,7.317212582,0.99079752,11.58035946
2491,-0.260714293,0.243211329,0.232769832,8.86007309,0.990688741,12.53070354
2492,-0.514331222,0.154320985,0.14371258,7.336285591,1.017632246,10.71397305
2493,-0.456088543,0.096525095,0.031141868,7.40184164,1.017741919,11.32864189
2494,NA,0.018181818,0,NA,0.785950959,11.28878117
2495,-0.121837541,0.197231829,0.251028806,7.477604389,1.013109565,11.42445469
2496,-0.361176491,0.237623766,0.238095239,6.826545238,0.886683226,12.0814333
2497,NA,0.079999998,0.149425283,NA,0.949999988,10.47322369
2498,-0.160543129,0,0,7.32449007,0.816818774,10.11127377
2499,-0.650226712,0.117154814,0.094117649,7.567862511,1.020325184,11.2751379
2500,-0.543196559,0.135593221,0.167999998,6.920671463,0.933760703,10.48542404
2501,-0.183109254,0.274070948,0.274988681,9.482654572,0.975606501,13.18317223
2502,-0.475223392,0.437209308,0.285132378,8.321907997,1.026021361,11.53696442
2503,-0.361691564,0.233944952,0.313609481,7.687080383,1.231585503,11.03343678
2504,NA,0.084337346,0.027932961,NA,1.05251801,10.96328926
2505,-0.072868198,0.206896558,0.182795703,7.267525196,1.027210832,11.10043621
2506,NA,0.142857149,0.013793103,NA,1.009456277,11.31078434
2507,-0.332766682,0.204918027,0.271375477,7.859799385,0.994143486,11.60063457
2508,-0.265139103,0.220064729,0.198795184,7.257002831,1.041924119,10.57528305
2509,-0.081027687,0.099415205,0.026666667,7.118826389,0.998609185,10.0290184
2510,-0.495689631,0.081272088,0.058461539,7.684783936,0.944388807,10.93731213
2511,-0.24101612,0.072555207,0.011204482,7.597396374,0.999210119,10.81887817
2512,-0.178092971,0.079439253,0.01497006,7.29912138,0.847122312,10.77983093
2513,-0.496430904,0.07272727,0.011204482,7.463936806,0.986604869,10.3922205
2514,-0.173228323,0.055555556,0.005464481,7.425357819,0.906122446,11.23335743
2515,NA,0.076335877,0.014184397,NA,1.014869928,10.72346592
2516,-0.521880031,0.084057972,0.033018868,7.21007967,0.973829865,10.40398979
2517,-0.067408785,0.110465117,0.020408163,7.602900505,0.853628516,11.01565742
2518,-0.136923924,0.372889608,0.398105711,10.33283234,1.020022273,13.96545029
2519,-0.248677254,0.225806445,0.091684438,8.089789391,0.981006622,11.28951931
2520,-0.096598625,0.157894731,0.025210084,7.445417404,0.950617313,10.68784523
2521,-0.418451369,0.190217391,0.061643835,7.620705128,0.977935374,10.75858307
2522,-0.819721103,0.302325577,0.413043469,7.029087543,1.08544302,10.82984734
2523,-0.524328232,0.104430377,0.023872679,7.412764072,1.001694918,11.01458836
2524,0.087372422,0.118811883,0.073800735,7.545917988,0.881823659,11.05625629
2525,-0.10973087,0.161290318,0.044776119,7.521317959,0.845283031,10.79409122
2526,0.114363551,0.050420169,0.004761905,7.463936806,0.831217349,10.29458332
2527,-0.519830048,0.089655176,0.027027028,7.396335125,1.014847755,10.84322166
2528,NA,0.096296296,0.052941177,NA,0.973637938,10.92154026
2529,NA,0.074074075,0.049180329,NA,1.072916627,10.50949574
2530,0.015813261,0.137096778,0.17605634,7.303843021,0.956127107,10.95936584
2531,NA,0.151315793,0.070175439,NA,1.008653879,10.84890938
2532,-0.241621211,0.114285715,0.071999997,7.27931881,0.910256386,10.55027676
2533,-0.542974114,0.116883114,0.065789476,7.383368015,1.001485825,11.29340076
2534,-0.115858674,0.042345278,0,7.316548347,0.978652775,13.0995636
2535,-0.044871807,0.105504587,0.044715445,7.346655369,1.011242986,10.55685425
2536,0.058371753,0.144508675,0.103448279,7.288927555,1.022531509,10.66132164
2537,-0.451155245,0.08357349,0.026755853,7.954372406,0.999605238,11.15228558
2538,0.120491147,0.308943093,0.294117659,7.390181541,1.01873827,11.38869953
2539,-0.496685088,0.393280625,0.414868116,8.296546936,1.052207589,12.0814333
2540,-0.438844085,0.186666667,0.080745339,7.44716835,1.004576683,10.56934071
2541,NA,0.146739125,0.126506031,NA,1.03773582,10.47692204
2542,-0.395140648,0.255434781,0.192546591,7.461065292,1.074408889,11.00288296
2543,-0.690690696,0.291139245,0.295918375,6.626717567,1.714828849,10.27556801
2544,NA,0.040935673,0.012820513,NA,1.024742246,10.27042007
2545,-0.419098139,0.047781572,0.022727273,6.784457207,1.019762874,10.59046555
2546,-0.43834585,0.06666667,0.030172413,7.346655369,1.011418223,9.953658104
2547,NA,0.052316889,0.038626611,NA,1.01935184,10.16711998
2548,-0.356995463,0.18898809,0.175170064,7.931284904,1.152184606,10.96766376
2549,-0.710273445,0.072072074,0.047619049,7.375882149,1.029805303,10.65502167
2550,0.057115197,0.152542368,0.113475174,7.057898045,1.012408376,10.53105545
2551,NA,0.142857149,0.042016808,NA,0.930580497,10.53438663
2552,-0.077178434,0.137423307,0.113127001,9.007367134,0.940929413,12.30622578
2553,NA,0.077419356,0.028268551,NA,0.85728848,10.40743923
2554,-0.006020471,0.165532887,0.060992908,8.63479805,0.890310466,11.78975391
2555,-0.012430936,0.130127296,0.082621083,7.83122015,1.196661711,10.757967
2556,NA,0.099150144,0.051948052,NA,0.873422146,10.24210072
2557,-0.18712166,0.100000001,0.015801355,7.676473618,0.906291842,10.72739983
2558,-0.484011054,0.172690764,0.090032153,7.93307972,0.918627858,11.02919579
2559,-0.056657225,0.119850188,0.127071828,7.115581989,1.261245728,10.52942562
2560,-0.10423246,0.229543671,0.264817148,9.816021919,1.035944819,12.91288376
2561,-0.409907311,0.223076925,0.170818508,8.30721283,1.093674898,11.35789585
2562,-0.084121004,0.164750963,0.102766797,7.121252537,1.228464365,10.33345032
2563,NA,0.168888882,0.056603774,NA,1.113524914,10.43529129
2564,0.211340219,0.183615819,0.069518715,7.541683197,1.024347782,10.54628849
2565,0.06036216,0.132596686,0.078341015,7.08590126,1.047133803,10.10944462
2566,-0.700940251,0.231927708,0.283667624,8.20467186,1.036705971,11.62104416
2567,-0.381308436,0.251366109,0.243523315,7.094234943,1.166015625,10.59778404
2568,NA,0.249180332,0.188612103,NA,1.065722942,10.19880295
2569,-0.626041651,0.156378597,0.121262461,7.027314663,1.079730392,11.10393429
2570,-0.314259768,0.430939227,0.329317272,7.090909958,0.958285034,10.46829033
2571,-0.47564289,0.286536247,0.24078624,8.62658596,1.052497506,12.2293787
2572,NA,0.189189196,0.047445256,NA,0.965723634,11.15360451
2573,-0.068287015,0.184563756,0.056962024,6.997595787,1.016081929,11.05576706
2574,-0.524711668,0.228310496,0.131914899,7.149131775,1.020966768,10.37673569
2575,-0.138157889,0.339622647,0.371308029,8.047509193,1.036893249,11.35094738
2576,NA,0.175609753,0.125683054,NA,1.051464796,9.539500237
2577,-0.484066784,0.19549419,0.156515583,8.572628021,1.009326339,11.73244667
2578,-0.45045501,0.138783276,0.027131783,7.69848299,0.985714257,10.68005657
2579,-0.509267449,0.127450988,0.065217391,7.138072968,1.059023023,10.32908249
2580,NA,0.026041666,0.015564202,NA,0.883512557,10.07356739
2581,-0.422114611,0.10903427,0.044117648,7.23273325,1.052150011,10.75259113
2582,-0.433333367,0.281899124,0.200842693,7.21007967,1.107316136,10.92359734
2583,-0.500767291,0.061895553,0.034965035,7.69028616,1.002202034,10.61393452
2584,-0.369200379,0.111111112,0.030303031,6.993015289,0.960461259,10.27556801
2585,0.026298493,0.308333337,0.330645174,7.438971519,1.038559079,10.57141972
2586,0.027671754,0.174418598,0.162921354,7.134093761,1.124742985,11.39309406
2587,-0.075429842,0.09779951,0.078397214,8.327726364,0.919972003,11.28491974
2588,-0.379804939,0.183486238,0.155771911,8.27537632,0.950656474,11.16376495
2589,0.113809854,0.053364269,0.010752688,7.375882149,1.002539039,10.65511608
2590,-0.002185792,0.081818178,0.056249999,6.903747082,0.960462868,10.14882278
2591,0.097194389,0.129803583,0.085074626,8.820551872,0.941337645,12.02625179
2592,-0.435091287,0.11914894,0.024137931,7.004881859,1.023968816,10.09646034
2593,-0.831801474,0.024169184,0.007792208,7.07072401,0.979779422,10.16161251
2594,NA,0.119266056,0.016393442,NA,0.944095492,10.17484951
2595,NA,0.084415585,0.042944785,NA,0.982581973,10.48522854
2596,0.064618647,0.179379717,0.141544119,8.586159706,1.244499683,11.72234344
2597,-0.379152358,0.132352948,0.107438013,6.909753323,1.123120308,10.44269657
2598,-0.555149734,0.316062182,0.389261752,7.383989334,1.193939447,10.40122795
2599,-0.442362279,0.208520174,0.314393938,7.713337898,1.279678106,11.18097115
2600,-0.128893659,0.209090903,0.219780222,7.125283241,1.156065583,10.68453121
2601,-0.453709036,0.205714285,0.160220996,7.565275192,1.025806427,10.83352375
2602,-0.286338627,0.233221248,0.274610698,10.79296207,1.006580114,13.80603504
2603,-0.163466811,0.314176232,0.353612155,7.63916111,0.990781367,11.03259659
2604,-0.551162302,0.281733751,0.368324131,8.657302856,1.005196691,12.10382938
2605,-0.288702935,0.139534891,0.0625,7.008505344,1.046285033,10.40058899
2606,-0.263157904,0.214605063,0.29842931,8.249575615,1.04985404,11.74563122
2607,NA,0.115879826,0.03265306,NA,1.02823925,10.70110703
2608,-0.244881898,0.101639345,0.09309309,7.937374592,1.020458221,10.8795557
2609,-0.023068964,0.184092045,0.180879816,10.12374687,0.960816801,13.20159626
2610,0.097924411,0.116379313,0.047945205,7.653020382,0.780252635,10.68053913
2611,-0.247706428,0.135714293,0.076086953,7.283448219,1.079574227,10.67613888
2612,-0.423031747,0.312195122,0.17741935,7.560080528,1.072555184,11.46588612
2613,-0.219553083,0.16460906,0.143968865,7.552237511,0.941732287,11.0792923
2614,-0.27557981,0.086597942,0.034403671,7.445417404,1.07633853,10.59665966
2615,NA,0.300000012,0.270676702,NA,0.993536472,9.925297737
2616,-0.261353731,0.35741654,0.236176193,8.51539135,1.8390131,11.7429409
2617,-0.18060562,0.255617976,0.141346157,7.972121239,1.076392174,11.48393917
2618,-0.270396113,0.2002711,0.212720081,9.662753105,1.041298985,13.03022575
2619,NA,0.303571433,0.11006289,NA,0.938728333,10.36882401
2620,NA,0.378896892,0.242152467,NA,1.018286109,10.7982893
2621,-0.546715319,0.256281406,0.141304344,7.268222809,0.932270944,11.05791283
2622,-0.367804885,0.35084033,0.335697412,7.002155781,1.064991355,11.18972683
2623,-0.297332168,0.244755238,0.275096953,10.38720894,0.949110985,13.70975971
2624,-0.03954801,0.237373739,0.244444445,7.441320419,0.996778369,10.57948875
2625,-0.136465281,0.261587739,0.23829107,11.11137295,1.017896652,14.57483864
2626,-0.502665639,0.284518838,0.29896906,7.252053738,1.133496642,10.4567976
2627,NA,0.109999999,0.216981128,NA,0.990643263,10.61213875
2628,NA,0.208000004,0.24166666,NA,0.982300878,10.05483437
2629,-0.371142596,0.273504287,0.235294119,7.167037964,1.026011586,10.28349781
2630,-0.098779783,0.318452388,0.257097781,8.286269188,1.10693717,11.37219143
2631,NA,0.220657274,0.170305684,NA,1.114462018,11.01749706
2632,0.023185909,0.268636674,0.255544186,9.300272942,1.124496818,12.4129324
2633,-0.659090936,0.177966103,0.15523465,6.995766163,1.054295897,10.33331966
2634,-0.027231462,0.413407832,NA,6.708084106,1.098039269,10.58903122
2635,-0.059569776,0.194148943,0.15342465,7.725329876,1.057874441,11.29865456
2636,-0.497536957,0.200000003,0.147465438,7.431891918,1.127153873,10.24053097
2637,-0.210953593,0.219682544,0.220202014,9.240578651,1.024423122,12.90480137
2638,-0.101345688,0.233429402,0.207602337,7.924796104,1.056647778,11.69841671
2639,-0.324356198,0.273170739,0.281350493,8.657998085,0.998009741,12.13705444
2640,-0.105168253,0.196850389,0.120481931,7.585788727,0.961676657,11.23273563
2641,-0.485094875,0.268571436,0.356020957,7.148345947,1.042579889,10.63289452
2642,0.109545141,0.326797396,0.205263153,7.428333282,0.960714281,10.79783916
2643,-0.227767706,0.182291672,0.370370358,7.160068989,1.147747755,10.85699654
2644,-0.431398839,0.233449474,0.151125401,8.174139023,0.935552418,11.93081284
2645,-0.502507567,0.212765962,0.117241383,7.069023609,1.031718016,10.61766243
2646,-0.137520432,0.17252931,0.135181978,8.480528831,0.995956898,11.70915794
2647,-0.306155443,0.23170732,0.278588802,8.968013763,1.006834388,12.13126278
2648,0.04987213,0.259613454,0.254060328,10.47700596,1.000255942,13.62938023
2649,0.593436003,0.205574915,0.035830621,7.53742981,1.048944712,11.40683174
2650,-0.30964911,0.227777779,0.141552508,7.163946629,0.972785175,10.85288429
2651,-0.473207563,0.185810804,0.23151125,8.040447235,0.941132665,11.61290646
2652,-0.298548102,0.271493226,0.139664799,7.134093761,1.128453016,11.20861244
2653,0.228061616,NA,NA,10.07133007,1.042998195,13.24443245
2654,0.111760288,NA,NA,9.802672386,1.040620685,13.00836563
2655,-0.101767212,0.202156335,0.146835446,7.521859169,0.992554843,10.68145847
2656,-0.046863183,NA,NA,8.001020432,1.099415183,10.90657997
2657,0.030197263,NA,NA,8.92545414,1.098960638,12.38761902
2658,0.080456421,0.242072135,0.220555857,11.60966206,1.106554627,14.52317619
2659,0.068899512,NA,NA,7.779467106,1.044749141,10.83779526
2660,-0.376678467,NA,NA,7.351158142,1.063306332,11.33683205
2661,NA,NA,NA,NA,1.002958536,10.2321434
2662,-0.223514199,NA,NA,7.437206268,0.990099013,10.63741684
2663,NA,NA,NA,NA,0.998604298,10.80494881
2664,-0.183367774,0.159999996,0.09375,7.664815903,0.973561406,10.94996452
2665,0.129329383,0.177926421,0.135343611,9.394161224,1.020737171,12.59032059
2666,-0.199186981,0.24242425,0.084507041,7.210818291,1.026657104,11.01341915
2667,-0.32778585,0.125874132,0.075675674,7.332369328,0.993618369,10.65015221
2668,0.047192365,0.243421048,0.168393776,7.529406548,0.864184558,10.96131229
2669,NA,NA,NA,NA,1.080435038,NA
2670,-0.213374823,0.138888896,0.148541108,8.206037521,1.10706377,11.81324482
2671,0.126906663,0.126666665,0.093567252,7.470223904,0.933828473,10.92602825
2672,-0.451583713,0.174603179,0.09375,7.072422028,1.057929754,10.78257465
2673,-0.233592004,0.214996174,0.164750963,9.049818993,1.033583879,12.36568832
2674,-0.041758239,0.249158248,0.261744976,7.982416153,0.966269016,11.48068142
2675,-0.16216217,0.156069368,0.085427135,7.23849678,0.99079752,10.60224438
2676,-0.022068962,0.105263159,0.053892214,7.369600773,1.024548769,10.41331291
2677,-0.032086879,0.303298861,0.311699778,9.52937603,0.986426294,13.1419363
2678,-0.051969379,0.192156866,0.090196081,7.633853436,1.062068939,10.83742142
2679,-0.106609806,0.155172408,0.111111112,7.32449007,0.987538934,10.51270962
2680,NA,0.198275864,0.121951222,NA,1.012915134,10.53842258
2681,-0.51539135,0.173333332,0.109756097,7.101675987,0.950777173,10.32045269
2682,-0.373263896,0.218978107,0.102189779,7.115581989,1.005962491,10.51802444
2683,-0.001695633,0.190476194,0.178832114,7.826443195,1.009523869,11.02317619
2684,-0.548259497,0.201754391,0.087719299,7.217443466,1.018500447,10.25541115
2685,-0.172248036,0.175937906,0.154734418,8.836374283,1.00800693,12.13007164
2686,-0.039170891,0.169926643,0.138231635,8.797245979,1.017114878,12.0796299
2687,-0.187765419,0.21194464,0.213569775,9.18778801,1.001935005,12.40094852
2688,-0.319011807,0.247619048,0.311797738,7.625595093,1.122752428,11.03371143
2689,0.053501189,0.184782609,0.212643683,7.189922333,1.085942745,10.44012737
2690,-0.235188499,0.169300228,0.165887848,8.018954277,0.993404388,11.91233921
2691,-0.444736838,0.202290073,0.213043481,7.434847832,1.117466807,11.23266888
2692,-0.255353242,0.187403992,0.168970808,8.94233036,0.951339006,12.32794094
2693,-0.327327311,0.242718443,0.198347107,6.577861309,1.016753912,10.1093626
2694,-0.572108328,0.147286817,0.063106798,8.021584511,0.869004309,11.41777897
2695,-0.045236468,0.165517241,0.116129033,7.389564037,0.994215488,10.74879742
2696,-0.284581482,0.048387095,0.113402061,7.127693653,0.922722042,11.0870533
2697,-0.25573191,0.20408164,0.218045115,7.110696316,1.029337764,10.81631184
2698,-0.190705225,0.227324694,0.254329979,10.51393223,0.944972217,13.78782082
2699,-0.630693793,0.109289616,0.058035713,7.335633755,0.989328325,11.52098274
2700,-0.150250033,0.259143889,0.300342619,12.1576643,0.975597441,NA
2701,-0.238333344,0.258928567,0.20714286,7.188412666,0.942290366,10.87299633
2702,-0.032350779,0.174153417,0.183483392,10.04185677,0.964887738,13.31385899
2703,NA,0.147619054,0.028169014,NA,0.997832358,10.31443787
2704,0.006535947,0.132867128,0.129213482,7.208600521,0.976917326,10.56681919
2705,NA,0.130769238,0.074285716,NA,0.952563107,10.66265678
2706,-0.541666627,0.134146348,0.114942528,6.517671108,0.946646333,9.910810471
2707,-0.362205565,0.229835212,0.247077167,9.257033348,0.925598502,12.77710629
2708,-0.332872927,0.090909094,0.032258064,6.655440331,1.043573022,10.19384098
2709,-0.21232228,0.225512534,0.155701756,8.184792519,1.019758821,11.53615379
2710,-0.170444638,0.167848706,0.207766995,8.54403019,1.093901038,12.09660339
2711,-0.184792772,0.222868219,0.195723683,8.163941383,0.931213498,12.47391415
2712,-0.139083147,0.235668793,0.172185436,7.253470421,0.908625722,11.01193428
2713,-0.270315051,0.174825177,0.133720934,7.163172245,0.945151031,10.70337963
2714,-0.343148381,0.157894731,0.134090915,8.001355171,0.982075453,11.39910698
2715,NA,0.224683538,0.158192083,NA,0.988683522,10.86203289
2716,-0.097269997,NA,NA,11.37326145,0.954544842,14.04768658
2717,-0.345868945,0.318627447,0.244541481,7.583247662,0.956363618,11.21747971
2718,-0.463036984,0.292307705,0.205882356,7.718240738,0.983774066,10.93414211
2719,-0.501170039,0.400000006,0.37900874,7.967280388,1.160981178,14.6189537
2720,-0.395848751,0.615602851,0.647058845,8.054840088,1.136255026,11.71831226
2721,-0.032128245,NA,NA,9.761116982,0.938239455,12.43917465
2722,-0.221704125,0.441364616,0.422705323,7.909489632,1.078817725,11.10224724
2723,0.01771526,NA,NA,11.05009651,1.001165986,13.96295357
2724,-0.052570149,NA,NA,10.05569363,1.011166811,13.53870773
2725,-0.46233052,0.130337074,0.134241238,8.378620148,1.048148155,12.2414732
2726,-0.412238568,0.188700572,0.219804138,8.876265526,0.99483788,12.7017231
2727,-0.406169653,0.235668793,0.16908212,7.43955946,0.914230049,10.746562
2728,-0.37515226,0.127962083,0.12206573,7.455298424,0.9382056,10.69169521
2729,NA,0.198347107,0.105263159,NA,1.138655424,9.574913979
2730,-0.036483258,0.092715234,0.098591551,7.583756447,0.942446053,10.71911812
2731,-0.116811365,0.211382121,0.132530123,7.287560463,0.963595867,10.73561382
2732,NA,0.077272728,0.046728972,NA,1.019041419,10.32522011
2733,-0.224243656,0.172774866,0.194132328,9.344783783,0.978518426,12.88524246
2734,NA,0.227848098,0.099173553,NA,1.068994164,10.37364769
2735,NA,0.225352108,0.14778325,NA,0.935851753,10.57041931
2736,-0.263943791,0.175965667,0.178137645,7.846199036,1.005560756,10.87985706
2737,NA,0.170212761,0.022900764,NA,0.907623291,10.95755577
